"asset_id","risk_level","probability"
"AST031229","HIGH","0.5473"
"AST020267","HIGH","0.5473"
"AST018723","HIGH","0.5472"
"AST027360","HIGH","0.5472"
"AST027207","HIGH","0.5472"
"AST019697","HIGH","0.5472"
"AST017231","HIGH","0.5472"
"AST006564","HIGH","0.5472"
"AST016635","HIGH","0.5472"
"AST001315","HIGH","0.5472"
"AST013415","HIGH","0.5472"
"AST000313","HIGH","0.5472"
"AST022186","HIGH","0.5472"
"AST033084","HIGH","0.5472"
"AST007604","HIGH","0.5471"
"AST016637","HIGH","0.5471"
"AST010866","HIGH","0.5471"
"AST002572","HIGH","0.5471"
"AST003526","HIGH","0.5471"
"AST026046","HIGH","0.5471"
"AST040706","HIGH","0.5471"
"AST031434","HIGH","0.5471"
"AST024152","HIGH","0.547"
"AST011236","HIGH","0.547"
"AST024051","HIGH","0.547"
"AST034261","HIGH","0.5469"
"AST038617","HIGH","0.5469"
"AST030029","HIGH","0.5469"
"AST038017","HIGH","0.5468"
"AST019393","HIGH","0.5468"
"AST041133","HIGH","0.5468"
"AST004744","HIGH","0.5468"
"AST018156","HIGH","0.5468"
"AST013897","HIGH","0.5468"
"AST026853","HIGH","0.5468"
"AST034077","HIGH","0.5468"
"AST024693","HIGH","0.5467"
"AST013007","HIGH","0.5467"
"AST023676","HIGH","0.5467"
"AST022789","HIGH","0.5467"
"AST002689","HIGH","0.5466"
"AST026445","HIGH","0.5466"
"AST017393","HIGH","0.5466"
"AST019165","HIGH","0.5466"
"AST030869","HIGH","0.5465"
"AST021171","HIGH","0.5465"
"AST023590","HIGH","0.5465"
"AST020182","HIGH","0.5465"
"AST032057","HIGH","0.5465"
"AST029093","HIGH","0.5464"
"AST019962","HIGH","0.5464"
"AST020605","HIGH","0.5464"
"AST011533","HIGH","0.5463"
"AST020629","HIGH","0.5463"
"AST017830","HIGH","0.5463"
"AST000947","HIGH","0.5462"
"AST031117","HIGH","0.5462"
"AST011147","HIGH","0.5462"
"AST032848","HIGH","0.5462"
"AST024462","HIGH","0.5462"
"AST008003","HIGH","0.5462"
"AST007295","HIGH","0.5461"
"AST012319","HIGH","0.5461"
"AST007638","HIGH","0.5461"
"AST007211","HIGH","0.546"
"AST025366","HIGH","0.546"
"AST015552","HIGH","0.5459"
"AST020989","HIGH","0.5459"
"AST019112","HIGH","0.5459"
"AST034733","HIGH","0.5459"
"AST022732","HIGH","0.5458"
"AST023041","HIGH","0.5458"
"AST037711","HIGH","0.5458"
"AST022382","HIGH","0.5458"
"AST008623","HIGH","0.5457"
"AST039916","HIGH","0.5457"
"AST039701","HIGH","0.5457"
"AST015601","HIGH","0.5457"
"AST033853","HIGH","0.5457"
"AST038597","HIGH","0.5457"
"AST012452","HIGH","0.5457"
"AST032784","HIGH","0.5456"
"AST008047","HIGH","0.5456"
"AST029187","HIGH","0.5456"
"AST011795","HIGH","0.5455"
"AST036930","HIGH","0.5455"
"AST011722","HIGH","0.5455"
"AST007500","HIGH","0.5454"
"AST032898","HIGH","0.5454"
"AST016689","HIGH","0.5454"
"AST014018","HIGH","0.5454"
"AST031763","HIGH","0.5453"
"AST028432","HIGH","0.5453"
"AST002061","HIGH","0.5453"
"AST003701","HIGH","0.5453"
"AST029734","HIGH","0.5452"
"AST018449","HIGH","0.5452"
"AST031520","HIGH","0.5452"
"AST029696","HIGH","0.5452"
"AST021026","HIGH","0.5451"
"AST012495","HIGH","0.5451"
"AST035191","HIGH","0.5451"
"AST003376","HIGH","0.545"
"AST023572","HIGH","0.545"
"AST004835","HIGH","0.545"
"AST040275","HIGH","0.545"
"AST030611","HIGH","0.5449"
"AST029629","HIGH","0.5449"
"AST027667","HIGH","0.5449"
"AST003892","HIGH","0.5449"
"AST030852","HIGH","0.5448"
"AST012865","HIGH","0.5448"
"AST034737","HIGH","0.5448"
"AST017357","HIGH","0.5448"
"AST003758","HIGH","0.5448"
"AST010818","HIGH","0.5448"
"AST005517","HIGH","0.5448"
"AST021676","HIGH","0.5447"
"AST020417","HIGH","0.5447"
"AST028421","HIGH","0.5447"
"AST028663","HIGH","0.5446"
"AST033476","HIGH","0.5446"
"AST025122","HIGH","0.5446"
"AST021296","HIGH","0.5446"
"AST005384","HIGH","0.5446"
"AST032120","HIGH","0.5446"
"AST031446","HIGH","0.5445"
"AST038854","HIGH","0.5445"
"AST040488","HIGH","0.5445"
"AST019942","HIGH","0.5445"
"AST024125","HIGH","0.5445"
"AST003204","HIGH","0.5444"
"AST029890","HIGH","0.5444"
"AST030749","HIGH","0.5444"
"AST003030","HIGH","0.5444"
"AST022029","HIGH","0.5444"
"AST040535","HIGH","0.5444"
"AST009063","HIGH","0.5443"
"AST011503","HIGH","0.5443"
"AST032606","HIGH","0.5443"
"AST029706","HIGH","0.5443"
"AST039983","HIGH","0.5442"
"AST001485","HIGH","0.5442"
"AST017355","HIGH","0.5442"
"AST003265","HIGH","0.5442"
"AST040545","HIGH","0.5441"
"AST038051","HIGH","0.5441"
"AST037124","HIGH","0.5441"
"AST012347","HIGH","0.5441"
"AST010985","HIGH","0.5441"
"AST005635","HIGH","0.5441"
"AST020821","HIGH","0.544"
"AST000597","HIGH","0.5439"
"AST040707","HIGH","0.5438"
"AST035149","HIGH","0.5438"
"AST004250","HIGH","0.5438"
"AST004708","HIGH","0.5438"
"AST013161","HIGH","0.5438"
"AST025568","HIGH","0.5438"
"AST033254","HIGH","0.5438"
"AST004580","HIGH","0.5438"
"AST006666","HIGH","0.5438"
"AST022966","HIGH","0.5438"
"AST000337","HIGH","0.5438"
"AST019214","HIGH","0.5437"
"AST018952","HIGH","0.5437"
"AST039346","HIGH","0.5437"
"AST022353","HIGH","0.5436"
"AST017306","HIGH","0.5436"
"AST010717","HIGH","0.5436"
"AST004878","HIGH","0.5436"
"AST012810","HIGH","0.5436"
"AST028861","HIGH","0.5436"
"AST022929","HIGH","0.5436"
"AST000621","HIGH","0.5436"
"AST037427","HIGH","0.5435"
"AST004683","HIGH","0.5435"
"AST016457","HIGH","0.5435"
"AST018715","HIGH","0.5435"
"AST013216","HIGH","0.5435"
"AST040647","HIGH","0.5435"
"AST029951","HIGH","0.5435"
"AST030400","HIGH","0.5435"
"AST022490","HIGH","0.5434"
"AST010390","HIGH","0.5434"
"AST000263","HIGH","0.5433"
"AST031755","HIGH","0.5433"
"AST002633","HIGH","0.5433"
"AST014297","HIGH","0.5433"
"AST021574","HIGH","0.5432"
"AST031375","HIGH","0.5432"
"AST034647","HIGH","0.5432"
"AST035267","HIGH","0.5432"
"AST010320","HIGH","0.5432"
"AST015750","HIGH","0.5431"
"AST019384","HIGH","0.5431"
"AST019183","HIGH","0.543"
"AST032579","HIGH","0.543"
"AST033543","HIGH","0.543"
"AST007457","HIGH","0.5429"
"AST033886","HIGH","0.5429"
"AST027675","HIGH","0.5429"
"AST026050","HIGH","0.5429"
"AST001531","HIGH","0.5428"
"AST026834","HIGH","0.5428"
"AST035236","HIGH","0.5428"
"AST010087","HIGH","0.5428"
"AST015378","HIGH","0.5428"
"AST015674","HIGH","0.5428"
"AST026211","HIGH","0.5427"
"AST029924","HIGH","0.5427"
"AST040056","HIGH","0.5427"
"AST029528","HIGH","0.5427"
"AST010376","HIGH","0.5427"
"AST035581","HIGH","0.5427"
"AST023640","HIGH","0.5427"
"AST018007","HIGH","0.5426"
"AST001305","HIGH","0.5426"
"AST000451","HIGH","0.5426"
"AST017323","HIGH","0.5426"
"AST020814","HIGH","0.5426"
"AST019896","HIGH","0.5425"
"AST026060","HIGH","0.5425"
"AST040215","HIGH","0.5425"
"AST022615","HIGH","0.5425"
"AST002241","HIGH","0.5425"
"AST026604","HIGH","0.5425"
"AST014711","HIGH","0.5425"
"AST029480","HIGH","0.5424"
"AST004788","HIGH","0.5423"
"AST011680","HIGH","0.5422"
"AST017832","HIGH","0.5422"
"AST009391","HIGH","0.5422"
"AST012257","HIGH","0.5422"
"AST019677","HIGH","0.5421"
"AST020324","HIGH","0.5421"
"AST017019","HIGH","0.5421"
"AST026422","HIGH","0.542"
"AST001058","HIGH","0.542"
"AST037672","HIGH","0.5419"
"AST015045","HIGH","0.5419"
"AST011065","HIGH","0.5419"
"AST015755","HIGH","0.5419"
"AST032971","HIGH","0.5418"
"AST038317","HIGH","0.5418"
"AST000532","HIGH","0.5418"
"AST030039","HIGH","0.5418"
"AST031004","HIGH","0.5417"
"AST005718","HIGH","0.5417"
"AST005166","HIGH","0.5415"
"AST017784","HIGH","0.5415"
"AST004612","HIGH","0.5415"
"AST003130","HIGH","0.5415"
"AST026787","HIGH","0.5415"
"AST032970","HIGH","0.5414"
"AST015296","HIGH","0.5414"
"AST019674","HIGH","0.5413"
"AST016693","HIGH","0.5412"
"AST002000","HIGH","0.5412"
"AST011905","HIGH","0.5412"
"AST001795","HIGH","0.541"
"AST039490","HIGH","0.541"
"AST015938","HIGH","0.541"
"AST015898","HIGH","0.541"
"AST034354","HIGH","0.541"
"AST036834","HIGH","0.5409"
"AST039602","HIGH","0.5409"
"AST015664","HIGH","0.5409"
"AST028844","HIGH","0.5408"
"AST031408","HIGH","0.5408"
"AST028471","HIGH","0.5407"
"AST023613","HIGH","0.5407"
"AST030804","HIGH","0.5407"
"AST029749","HIGH","0.5407"
"AST009556","HIGH","0.5406"
"AST005067","HIGH","0.5406"
"AST027477","HIGH","0.5405"
"AST002089","HIGH","0.5405"
"AST000955","HIGH","0.5405"
"AST036285","HIGH","0.5405"
"AST036550","HIGH","0.5405"
"AST001221","HIGH","0.5404"
"AST037054","HIGH","0.5404"
"AST026626","HIGH","0.5404"
"AST028603","HIGH","0.5403"
"AST038364","HIGH","0.5402"
"AST029853","HIGH","0.5402"
"AST001456","HIGH","0.5402"
"AST007253","HIGH","0.5402"
"AST023688","HIGH","0.5401"
"AST005530","HIGH","0.5401"
"AST017676","HIGH","0.5401"
"AST010578","HIGH","0.54"
"AST036249","HIGH","0.54"
"AST034845","HIGH","0.5399"
"AST036906","HIGH","0.5399"
"AST029028","HIGH","0.5399"
"AST004388","HIGH","0.5399"
"AST041105","HIGH","0.5398"
"AST002425","HIGH","0.5398"
"AST013311","HIGH","0.5398"
"AST021410","HIGH","0.5398"
"AST033343","HIGH","0.5397"
"AST018708","HIGH","0.5396"
"AST032571","HIGH","0.5396"
"AST021472","HIGH","0.5395"
"AST001371","HIGH","0.5395"
"AST029961","HIGH","0.5395"
"AST027581","HIGH","0.5394"
"AST013390","HIGH","0.5394"
"AST013190","HIGH","0.5394"
"AST015789","HIGH","0.5394"
"AST029192","HIGH","0.5393"
"AST018953","HIGH","0.5393"
"AST033633","HIGH","0.5393"
"AST033573","HIGH","0.5393"
"AST011959","HIGH","0.5392"
"AST020416","HIGH","0.5392"
"AST027892","HIGH","0.5391"
"AST016702","HIGH","0.5391"
"AST036265","HIGH","0.539"
"AST007705","HIGH","0.539"
"AST028780","HIGH","0.539"
"AST002111","HIGH","0.539"
"AST035352","HIGH","0.5388"
"AST013027","HIGH","0.5388"
"AST002265","HIGH","0.5388"
"AST004071","HIGH","0.5388"
"AST036486","HIGH","0.5387"
"AST008918","HIGH","0.5387"
"AST030059","HIGH","0.5387"
"AST023772","HIGH","0.5387"
"AST026469","HIGH","0.5387"
"AST039468","HIGH","0.5387"
"AST003631","HIGH","0.5387"
"AST004247","HIGH","0.5386"
"AST000551","HIGH","0.5386"
"AST011110","HIGH","0.5386"
"AST014044","HIGH","0.5385"
"AST009096","HIGH","0.5385"
"AST025955","HIGH","0.5385"
"AST026815","HIGH","0.5385"
"AST028008","HIGH","0.5385"
"AST017216","HIGH","0.5385"
"AST000286","HIGH","0.5384"
"AST010884","HIGH","0.5383"
"AST009487","HIGH","0.5383"
"AST008829","HIGH","0.5383"
"AST014790","HIGH","0.5382"
"AST006493","HIGH","0.5382"
"AST030197","HIGH","0.5382"
"AST034767","HIGH","0.5382"
"AST015230","HIGH","0.5382"
"AST017490","HIGH","0.5381"
"AST034812","HIGH","0.5381"
"AST023914","HIGH","0.5381"
"AST025760","HIGH","0.538"
"AST038636","HIGH","0.5379"
"AST015919","HIGH","0.5378"
"AST028574","HIGH","0.5378"
"AST040677","HIGH","0.5376"
"AST006266","HIGH","0.5376"
"AST018852","HIGH","0.5375"
"AST024347","HIGH","0.5374"
"AST026947","HIGH","0.5373"
"AST039799","HIGH","0.5373"
"AST014795","HIGH","0.5373"
"AST006212","HIGH","0.5373"
"AST037627","HIGH","0.5372"
"AST033912","HIGH","0.5372"
"AST010897","HIGH","0.5371"
"AST029118","HIGH","0.5371"
"AST006381","HIGH","0.5369"
"AST036932","HIGH","0.5369"
"AST023945","HIGH","0.5369"
"AST025029","HIGH","0.5368"
"AST024018","HIGH","0.5368"
"AST014995","HIGH","0.5367"
"AST012332","HIGH","0.5366"
"AST031723","HIGH","0.5365"
"AST037790","HIGH","0.5365"
"AST035876","HIGH","0.5364"
"AST012678","HIGH","0.5363"
"AST022638","HIGH","0.5363"
"AST028496","HIGH","0.5363"
"AST025345","HIGH","0.5363"
"AST034485","HIGH","0.5363"
"AST007029","HIGH","0.5363"
"AST027564","HIGH","0.5363"
"AST022892","HIGH","0.5363"
"AST020463","HIGH","0.5362"
"AST018821","HIGH","0.5362"
"AST038117","HIGH","0.5362"
"AST017061","HIGH","0.5362"
"AST033149","HIGH","0.5361"
"AST003198","HIGH","0.5361"
"AST020963","HIGH","0.5361"
"AST002417","HIGH","0.5361"
"AST002939","HIGH","0.5361"
"AST023758","HIGH","0.536"
"AST003113","HIGH","0.536"
"AST022919","HIGH","0.5359"
"AST001797","HIGH","0.5359"
"AST036094","HIGH","0.5359"
"AST006008","HIGH","0.5359"
"AST041481","HIGH","0.5359"
"AST015034","HIGH","0.5359"
"AST031715","HIGH","0.5358"
"AST013594","HIGH","0.5358"
"AST011688","HIGH","0.5358"
"AST012707","HIGH","0.5357"
"AST005470","HIGH","0.5357"
"AST023461","HIGH","0.5357"
"AST031840","HIGH","0.5357"
"AST023325","HIGH","0.5357"
"AST013548","HIGH","0.5357"
"AST028293","HIGH","0.5356"
"AST001562","HIGH","0.5356"
"AST041236","HIGH","0.5356"
"AST034545","HIGH","0.5355"
"AST041097","HIGH","0.5355"
"AST004352","HIGH","0.5355"
"AST040714","HIGH","0.5355"
"AST000563","HIGH","0.5353"
"AST031114","HIGH","0.5353"
"AST029888","HIGH","0.5353"
"AST018288","HIGH","0.5353"
"AST033090","HIGH","0.5352"
"AST011353","HIGH","0.5352"
"AST008265","HIGH","0.5352"
"AST035441","HIGH","0.5352"
"AST027108","HIGH","0.5351"
"AST020030","HIGH","0.5351"
"AST022791","HIGH","0.5351"
"AST034864","HIGH","0.5351"
"AST019299","HIGH","0.535"
"AST006940","HIGH","0.535"
"AST021004","HIGH","0.535"
"AST028331","HIGH","0.5349"
"AST021966","HIGH","0.5349"
"AST016672","HIGH","0.5349"
"AST020325","HIGH","0.5349"
"AST034622","HIGH","0.5348"
"AST030134","HIGH","0.5347"
"AST015415","HIGH","0.5347"
"AST020634","HIGH","0.5346"
"AST018023","HIGH","0.5346"
"AST040048","HIGH","0.5345"
"AST024037","HIGH","0.5345"
"AST015085","HIGH","0.5345"
"AST009922","HIGH","0.5345"
"AST008193","HIGH","0.5345"
"AST026105","HIGH","0.5345"
"AST039737","HIGH","0.5345"
"AST022310","HIGH","0.5345"
"AST034023","HIGH","0.5345"
"AST006400","HIGH","0.5344"
"AST031516","HIGH","0.5344"
"AST025853","HIGH","0.5343"
"AST027214","HIGH","0.5343"
"AST008807","HIGH","0.5343"
"AST033450","HIGH","0.5343"
"AST034187","HIGH","0.5343"
"AST037782","HIGH","0.5342"
"AST018340","HIGH","0.5342"
"AST003144","HIGH","0.5341"
"AST016982","HIGH","0.5341"
"AST018828","HIGH","0.5339"
"AST029668","HIGH","0.5339"
"AST008909","HIGH","0.5339"
"AST012980","HIGH","0.5339"
"AST027695","HIGH","0.5339"
"AST027020","HIGH","0.5338"
"AST027517","HIGH","0.5337"
"AST039891","HIGH","0.5337"
"AST001412","HIGH","0.5336"
"AST010261","HIGH","0.5336"
"AST034000","HIGH","0.5336"
"AST012479","HIGH","0.5336"
"AST022185","HIGH","0.5336"
"AST032846","HIGH","0.5336"
"AST008571","HIGH","0.5334"
"AST006686","HIGH","0.5333"
"AST023776","HIGH","0.5333"
"AST039377","HIGH","0.5333"
"AST009933","HIGH","0.5333"
"AST002725","HIGH","0.5333"
"AST032820","HIGH","0.5332"
"AST000066","HIGH","0.5332"
"AST017845","HIGH","0.5332"
"AST011006","HIGH","0.5331"
"AST001030","HIGH","0.5331"
"AST001609","HIGH","0.5331"
"AST014883","HIGH","0.5331"
"AST003297","HIGH","0.5329"
"AST029608","HIGH","0.5329"
"AST004012","HIGH","0.5329"
"AST012788","HIGH","0.5328"
"AST030988","HIGH","0.5328"
"AST004483","HIGH","0.5328"
"AST024662","HIGH","0.5328"
"AST002641","HIGH","0.5327"
"AST005729","HIGH","0.5327"
"AST024447","HIGH","0.5327"
"AST000363","HIGH","0.5327"
"AST013414","HIGH","0.5327"
"AST031116","HIGH","0.5326"
"AST030503","HIGH","0.5326"
"AST015855","HIGH","0.5326"
"AST009739","HIGH","0.5326"
"AST017869","HIGH","0.5325"
"AST018824","HIGH","0.5325"
"AST017938","HIGH","0.5325"
"AST033780","HIGH","0.5324"
"AST008626","HIGH","0.5324"
"AST012857","HIGH","0.5324"
"AST029376","HIGH","0.5324"
"AST005364","HIGH","0.5323"
"AST016751","HIGH","0.5323"
"AST037443","HIGH","0.5323"
"AST016545","HIGH","0.5322"
"AST033703","HIGH","0.5322"
"AST019447","HIGH","0.5322"
"AST000347","HIGH","0.5322"
"AST009455","HIGH","0.5321"
"AST031802","HIGH","0.532"
"AST012467","HIGH","0.5319"
"AST014856","HIGH","0.5319"
"AST000936","HIGH","0.5319"
"AST040961","HIGH","0.5318"
"AST008692","HIGH","0.5317"
"AST004859","HIGH","0.5317"
"AST011853","HIGH","0.5316"
"AST029525","HIGH","0.5316"
"AST012566","HIGH","0.5316"
"AST011603","HIGH","0.5315"
"AST028850","HIGH","0.5315"
"AST006452","HIGH","0.5315"
"AST001040","HIGH","0.5314"
"AST004537","HIGH","0.5313"
"AST000561","HIGH","0.5313"
"AST019224","HIGH","0.5312"
"AST021392","HIGH","0.5312"
"AST008907","HIGH","0.5311"
"AST003618","HIGH","0.5311"
"AST011653","HIGH","0.5311"
"AST003316","HIGH","0.531"
"AST027594","HIGH","0.531"
"AST039059","HIGH","0.531"
"AST018934","HIGH","0.5309"
"AST010136","HIGH","0.5308"
"AST033746","HIGH","0.5308"
"AST016097","HIGH","0.5308"
"AST016161","HIGH","0.5307"
"AST014893","HIGH","0.5306"
"AST012118","HIGH","0.5306"
"AST007356","HIGH","0.5306"
"AST036558","HIGH","0.5306"
"AST013349","HIGH","0.5304"
"AST009602","HIGH","0.5304"
"AST021071","HIGH","0.5304"
"AST012969","HIGH","0.5303"
"AST000828","HIGH","0.5303"
"AST005641","HIGH","0.5303"
"AST032019","HIGH","0.5301"
"AST025813","HIGH","0.5301"
"AST018974","HIGH","0.5301"
"AST006164","HIGH","0.53"
"AST007139","HIGH","0.53"
"AST004680","HIGH","0.5298"
"AST009027","HIGH","0.5298"
"AST001180","HIGH","0.5297"
"AST018662","HIGH","0.5297"
"AST041087","HIGH","0.5296"
"AST007436","HIGH","0.5295"
"AST019844","HIGH","0.5294"
"AST026000","HIGH","0.5294"
"AST011543","HIGH","0.5294"
"AST017224","HIGH","0.5293"
"AST024956","HIGH","0.5293"
"AST036869","HIGH","0.5293"
"AST024133","HIGH","0.5292"
"AST040966","HIGH","0.5292"
"AST002213","HIGH","0.5291"
"AST024160","HIGH","0.5291"
"AST029795","HIGH","0.5291"
"AST026409","HIGH","0.529"
"AST018394","HIGH","0.5289"
"AST000387","HIGH","0.5289"
"AST037516","HIGH","0.5289"
"AST001272","HIGH","0.5289"
"AST035822","HIGH","0.5287"
"AST030726","HIGH","0.5287"
"AST005077","HIGH","0.5287"
"AST002877","HIGH","0.5287"
"AST006233","HIGH","0.5286"
"AST004056","HIGH","0.5285"
"AST035911","HIGH","0.5284"
"AST027378","HIGH","0.5284"
"AST033236","HIGH","0.5283"
"AST039711","HIGH","0.5283"
"AST024943","HIGH","0.5279"
"AST023475","HIGH","0.5279"
"AST021078","HIGH","0.5278"
"AST031193","HIGH","0.5278"
"AST010224","HIGH","0.5278"
"AST014708","HIGH","0.5277"
"AST008267","HIGH","0.5277"
"AST007671","HIGH","0.5276"
"AST017070","HIGH","0.5275"
"AST012478","HIGH","0.5275"
"AST012091","HIGH","0.5273"
"AST005259","HIGH","0.5273"
"AST040938","HIGH","0.5272"
"AST026679","HIGH","0.5271"
"AST032341","HIGH","0.527"
"AST031447","HIGH","0.5269"
"AST036192","HIGH","0.5268"
"AST037930","HIGH","0.5267"
"AST006417","HIGH","0.5267"
"AST000194","HIGH","0.5267"
"AST022317","HIGH","0.5265"
"AST020189","HIGH","0.5264"
"AST007373","HIGH","0.5263"
"AST034663","HIGH","0.5262"
"AST020645","HIGH","0.526"
"AST002081","HIGH","0.526"
"AST026157","HIGH","0.5255"
"AST035366","HIGH","0.5255"
"AST005951","HIGH","0.5254"
"AST003422","HIGH","0.5254"
"AST012635","HIGH","0.5253"
"AST007395","HIGH","0.5252"
"AST012340","HIGH","0.5251"
"AST038237","HIGH","0.5251"
"AST033887","HIGH","0.525"
"AST009775","HIGH","0.5248"
"AST034092","HIGH","0.5248"
"AST040879","HIGH","0.5248"
"AST006158","HIGH","0.5246"
"AST039337","HIGH","0.5243"
"AST039487","HIGH","0.5242"
"AST023547","HIGH","0.524"
"AST027527","HIGH","0.524"
"AST004855","HIGH","0.5238"
"AST016508","HIGH","0.5238"
"AST032741","HIGH","0.5236"
"AST040206","HIGH","0.5234"
"AST041531","HIGH","0.5234"
"AST039753","HIGH","0.5234"
"AST007378","HIGH","0.5232"
"AST039566","HIGH","0.5229"
"AST031336","HIGH","0.5227"
"AST035957","HIGH","0.5227"
"AST008056","HIGH","0.5227"
"AST011514","HIGH","0.5221"
"AST015443","HIGH","0.5218"
"AST006868","HIGH","0.5218"
"AST031216","HIGH","0.5216"
"AST038935","HIGH","0.5214"
"AST027310","HIGH","0.5212"
"AST013193","HIGH","0.5211"
"AST000756","HIGH","0.5205"
"AST022749","HIGH","0.5204"
"AST022131","HIGH","0.5204"
"AST013668","HIGH","0.5202"
"AST033289","HIGH","0.5202"
"AST018750","HIGH","0.5201"
"AST019551","HIGH","0.5201"
"AST009590","HIGH","0.5195"
"AST000650","HIGH","0.5193"
"AST029056","HIGH","0.5191"
"AST020828","HIGH","0.5189"
"AST037477","HIGH","0.5189"
"AST027443","HIGH","0.5184"
"AST017862","HIGH","0.5182"
"AST011558","HIGH","0.518"
"AST009272","HIGH","0.5178"
"AST018083","HIGH","0.5177"
"AST023330","HIGH","0.5176"
"AST002122","HIGH","0.5175"
"AST010398","HIGH","0.5171"
"AST001473","HIGH","0.5169"
"AST021602","HIGH","0.5158"
"AST025605","HIGH","0.5146"
"AST041484","HIGH","0.5145"
"AST022196","HIGH","0.5142"
"AST038688","HIGH","0.5138"
"AST027405","HIGH","0.5137"
"AST009205","HIGH","0.5135"
"AST011908","HIGH","0.5131"
"AST033747","HIGH","0.5131"
"AST012844","HIGH","0.5125"
"AST003216","HIGH","0.5122"
"AST010943","HIGH","0.5122"
"AST001303","HIGH","0.512"
"AST031593","HIGH","0.5116"
"AST034902","HIGH","0.5116"
"AST039021","HIGH","0.5115"
"AST008703","HIGH","0.5105"
"AST008998","HIGH","0.5103"
"AST021384","HIGH","0.5099"
"AST002493","HIGH","0.5098"
"AST018939","HIGH","0.5097"
"AST029351","HIGH","0.5097"
"AST025930","HIGH","0.5096"
"AST009004","HIGH","0.5093"
"AST011505","HIGH","0.5089"
"AST002222","HIGH","0.5088"
"AST007850","HIGH","0.5083"
"AST039473","HIGH","0.5079"
"AST037137","HIGH","0.5074"
"AST022895","HIGH","0.5064"
"AST027604","HIGH","0.5063"
"AST013551","HIGH","0.5058"
"AST012645","HIGH","0.5057"
"AST020205","HIGH","0.5052"
"AST019533","HIGH","0.5041"
"AST023743","HIGH","0.5041"
"AST031869","HIGH","0.504"
"AST022021","HIGH","0.5037"
"AST011416","HIGH","0.5034"
"AST037720","HIGH","0.503"
"AST024269","HIGH","0.5026"
"AST011865","HIGH","0.5021"
"AST001284","HIGH","0.5021"
"AST016664","HIGH","0.5015"
"AST015005","HIGH","0.5015"
"AST027880","HIGH","0.5015"
"AST016139","HIGH","0.5015"
"AST033829","HIGH","0.5012"
"AST004210","HIGH","0.5007"
"AST022468","HIGH","0.5007"
"AST024292","HIGH","0.4997"
"AST005672","HIGH","0.4992"
"AST013681","HIGH","0.4987"
"AST014865","HIGH","0.4984"
"AST010911","HIGH","0.498"
"AST028696","HIGH","0.4977"
"AST028691","HIGH","0.4972"
"AST036484","HIGH","0.4972"
"AST011671","HIGH","0.497"
"AST030637","HIGH","0.4964"
"AST033156","HIGH","0.4957"
"AST036765","HIGH","0.4957"
"AST025379","HIGH","0.4954"
"AST013711","HIGH","0.4952"
"AST011368","HIGH","0.495"
"AST012895","HIGH","0.4949"
"AST030240","HIGH","0.4941"
"AST015165","HIGH","0.4934"
"AST004114","HIGH","0.4926"
"AST034349","HIGH","0.4926"
"AST010253","HIGH","0.4918"
"AST033119","HIGH","0.4915"
"AST031776","HIGH","0.4906"
"AST019531","HIGH","0.4906"
"AST018240","HIGH","0.4896"
"AST004765","HIGH","0.4892"
"AST006159","HIGH","0.4891"
"AST010206","HIGH","0.489"
"AST033129","HIGH","0.4881"
"AST040253","HIGH","0.4878"
"AST036999","HIGH","0.4874"
"AST033859","HIGH","0.4873"
"AST016411","HIGH","0.4872"
"AST002063","HIGH","0.4869"
"AST002378","HIGH","0.4867"
"AST022255","HIGH","0.4855"
"AST018428","HIGH","0.4854"
"AST021580","HIGH","0.4853"
"AST026479","HIGH","0.485"
"AST034459","HIGH","0.4849"
"AST010441","HIGH","0.4844"
"AST016539","HIGH","0.484"
"AST019542","HIGH","0.4839"
"AST005115","HIGH","0.4838"
"AST003241","HIGH","0.4832"
"AST006540","HIGH","0.4829"
"AST000810","HIGH","0.4828"
"AST012422","HIGH","0.4825"
"AST030768","HIGH","0.4825"
"AST035683","HIGH","0.4824"
"AST000815","HIGH","0.4822"
"AST011057","HIGH","0.4819"
"AST023373","HIGH","0.4816"
"AST033414","HIGH","0.4816"
"AST009878","HIGH","0.4815"
"AST003678","HIGH","0.4815"
"AST032336","HIGH","0.4811"
"AST016438","HIGH","0.4805"
"AST016897","HIGH","0.4804"
"AST025975","HIGH","0.4804"
"AST015109","HIGH","0.4799"
"AST001546","HIGH","0.4798"
"AST027951","HIGH","0.4797"
"AST003544","HIGH","0.4796"
"AST028306","HIGH","0.4796"
"AST026272","HIGH","0.4792"
"AST032015","HIGH","0.4791"
"AST038607","HIGH","0.479"
"AST012396","HIGH","0.479"
"AST033734","HIGH","0.479"
"AST034342","HIGH","0.4789"
"AST030879","HIGH","0.4788"
"AST012724","HIGH","0.4788"
"AST019171","HIGH","0.4787"
"AST007132","HIGH","0.4787"
"AST030239","HIGH","0.4786"
"AST011463","HIGH","0.4786"
"AST001772","HIGH","0.4782"
"AST032352","HIGH","0.4778"
"AST031311","HIGH","0.4777"
"AST029271","HIGH","0.4776"
"AST000031","HIGH","0.4775"
"AST025151","HIGH","0.4774"
"AST030367","HIGH","0.4773"
"AST036332","HIGH","0.4772"
"AST036239","HIGH","0.4771"
"AST015490","HIGH","0.4771"
"AST033000","HIGH","0.4767"
"AST029393","HIGH","0.4762"
"AST032715","HIGH","0.4762"
"AST024678","HIGH","0.476"
"AST025040","HIGH","0.476"
"AST010117","HIGH","0.476"
